org_slug,event_date,active_users,sessions
grupo-pena-analytics,2023-09-04,3,12
grupo-pena-analytics,2023-09-05,4,4
grupo-pena-analytics,2023-09-06,4,16
grupo-pena-analytics,2023-09-10,3,12
grupo-pena-analytics,2023-09-12,3,6
grupo-pena-analytics,2023-09-13,4,4
grupo-pena-analytics,2023-09-15,4,20
grupo-pena-analytics,2023-09-19,4,32
grupo-pena-analytics,2023-09-21,3,12
grupo-pena-analytics,2023-09-22,3,12
grupo-pena-analytics,2023-09-25,4,8
grupo-pena-analytics,2023-09-27,3,12
grupo-pena-analytics,2023-09-28,4,8
grupo-pena-analytics,2023-10-02,4,32
grupo-pena-analytics,2023-10-04,3,6
grupo-pena-analytics,2023-10-06,3,21
grupo-pena-analytics,2023-10-11,4,32
grupo-pena-analytics,2023-10-12,3,3
grupo-pena-analytics,2023-10-13,4,16
grupo-pena-analytics,2023-10-15,4,16
grupo-pena-analytics,2023-10-16,4,24
grupo-pena-analytics,2023-10-17,3,18
grupo-pena-analytics,2023-10-20,4,12
grupo-pena-analytics,2023-10-21,4,12
grupo-pena-analytics,2023-10-24,3,18
grupo-pena-analytics,2023-10-26,3,6
grupo-pena-analytics,2023-10-29,3,18
grupo-pena-analytics,2023-10-30,3,9
grupo-pena-analytics,2023-10-31,3,21
grupo-pena-analytics,2023-11-02,3,24
grupo-pena-analytics,2023-11-15,3,6
grupo-pena-analytics,2023-11-17,4,16
grupo-pena-analytics,2023-11-20,4,24
grupo-pena-analytics,2023-11-21,4,4
grupo-pena-analytics,2023-11-22,3,21
grupo-pena-analytics,2023-11-23,3,18
grupo-pena-analytics,2023-11-27,4,12
grupo-pena-analytics,2023-11-28,4,32
grupo-pena-analytics,2023-12-02,3,18
grupo-pena-analytics,2023-12-04,4,8
grupo-pena-analytics,2023-12-05,4,32
grupo-pena-analytics,2023-12-06,3,15
grupo-pena-analytics,2023-12-11,3,18
grupo-pena-analytics,2023-12-12,3,3
grupo-pena-analytics,2023-12-14,4,20
grupo-pena-analytics,2023-12-18,3,9
grupo-pena-analytics,2023-12-19,4,8
grupo-pena-analytics,2023-12-20,3,18
grupo-pena-analytics,2023-12-22,3,3
grupo-pena-analytics,2023-12-26,3,6
grupo-pena-analytics,2023-12-27,4,28
grupo-pena-analytics,2023-12-28,3,3
grupo-pena-analytics,2023-12-29,3,3
grupo-pena-analytics,2024-01-01,3,3
grupo-pena-analytics,2024-01-03,3,21
grupo-pena-analytics,2024-01-04,3,21
grupo-pena-analytics,2024-01-05,3,15
grupo-pena-analytics,2024-01-09,4,24
grupo-pena-analytics,2024-01-12,4,16
grupo-pena-analytics,2024-01-15,4,24
grupo-pena-analytics,2024-01-16,4,20
grupo-pena-analytics,2024-01-17,3,9
grupo-pena-analytics,2024-01-18,3,9
grupo-pena-analytics,2024-01-22,3,18
grupo-pena-analytics,2024-01-25,3,24
grupo-pena-analytics,2024-01-27,3,15
grupo-pena-analytics,2024-01-29,4,8
grupo-pena-analytics,2024-02-01,4,12
grupo-pena-analytics,2024-02-02,4,16
grupo-pena-analytics,2024-02-11,3,24
grupo-pena-analytics,2024-02-12,3,15
grupo-pena-analytics,2024-02-17,4,28
grupo-pena-analytics,2024-02-19,3,21
grupo-pena-analytics,2024-02-20,4,32
grupo-pena-analytics,2024-02-21,3,24
grupo-pena-analytics,2024-02-27,3,18
grupo-pena-analytics,2024-02-28,3,9
grupo-pena-analytics,2024-03-01,3,18
grupo-pena-analytics,2024-03-07,3,21
grupo-pena-analytics,2024-03-08,3,18
grupo-pena-analytics,2024-03-11,3,9
grupo-pena-analytics,2024-03-13,4,8
grupo-pena-analytics,2024-03-20,3,18
grupo-pena-analytics,2024-03-22,4,32
grupo-pena-analytics,2024-03-28,4,24
grupo-pena-analytics,2024-03-29,4,28
grupo-pena-analytics,2024-04-01,4,16
grupo-pena-analytics,2024-04-06,4,12
grupo-pena-analytics,2024-04-12,4,8
grupo-pena-analytics,2024-04-15,3,18
grupo-pena-analytics,2024-04-17,4,12
grupo-pena-analytics,2024-04-18,3,12
grupo-pena-analytics,2024-04-19,3,21
grupo-pena-analytics,2024-04-22,3,3
grupo-pena-analytics,2024-04-23,3,15
grupo-pena-analytics,2024-04-25,4,4
grupo-pena-analytics,2024-04-26,4,32
grupo-pena-analytics,2024-04-27,3,12
grupo-pena-analytics,2024-04-28,4,28
grupo-pena-analytics,2024-04-30,3,3
grupo-pena-analytics,2024-05-02,3,15
grupo-pena-analytics,2024-05-03,3,9
grupo-pena-analytics,2024-05-06,3,18
grupo-pena-analytics,2024-05-23,3,24
grupo-pena-analytics,2024-05-29,4,32
grupo-pena-analytics,2024-06-04,3,21
grupo-pena-analytics,2024-06-10,3,18
grupo-pena-analytics,2024-06-11,3,6
grupo-pena-analytics,2024-06-12,4,8
grupo-pena-analytics,2024-06-13,4,24
grupo-pena-analytics,2024-06-14,4,16
grupo-pena-analytics,2024-06-21,3,12
grupo-pena-analytics,2024-06-24,4,24
grupo-pena-analytics,2024-06-25,3,21
grupo-pena-analytics,2024-06-27,4,20
grupo-pena-analytics,2024-07-01,4,32
grupo-pena-analytics,2024-07-03,3,12
grupo-pena-analytics,2024-07-05,3,9
grupo-pena-analytics,2024-07-10,3,15
grupo-pena-analytics,2024-07-15,3,15
grupo-pena-analytics,2024-07-17,4,20
grupo-pena-analytics,2024-07-22,3,9
grupo-pena-analytics,2024-07-24,4,4
grupo-pena-analytics,2024-07-25,3,21
grupo-pena-analytics,2024-07-29,3,9
grupo-pena-analytics,2024-07-31,3,6
grupo-pena-analytics,2024-08-02,4,12
grupo-pena-analytics,2024-08-09,4,24
grupo-pena-analytics,2024-08-12,3,6
grupo-pena-analytics,2024-08-13,4,20
grupo-pena-analytics,2024-08-20,4,4
grupo-pena-analytics,2024-08-22,4,4
grupo-pena-analytics,2024-08-26,4,24
grupo-pena-analytics,2024-08-27,3,9
grupo-pena-analytics,2024-08-29,4,28
grupo-pena-analytics,2024-09-03,3,3
grupo-pena-analytics,2024-09-04,4,28
grupo-pena-analytics,2024-09-06,3,18
grupo-pena-analytics,2024-09-10,4,32
grupo-pena-analytics,2024-09-11,3,15
grupo-pena-analytics,2024-09-12,4,20
grupo-pena-analytics,2024-09-13,3,3
grupo-pena-analytics,2024-09-16,4,32
grupo-pena-analytics,2024-09-17,3,6
grupo-pena-analytics,2024-09-18,3,12
grupo-pena-analytics,2024-09-20,4,24
grupo-pena-analytics,2024-09-22,4,24
grupo-pena-analytics,2024-09-24,4,24
grupo-pena-analytics,2024-09-25,3,18
grupo-pena-analytics,2024-09-30,3,6
grupo-pena-analytics,2024-10-01,3,18
grupo-pena-analytics,2024-10-03,4,32
grupo-pena-analytics,2024-10-07,4,20
grupo-pena-analytics,2024-10-09,3,15
grupo-pena-analytics,2024-10-10,4,24
grupo-pena-analytics,2024-10-13,3,12
grupo-pena-analytics,2024-10-16,3,12
grupo-pena-analytics,2024-10-20,3,12
grupo-pena-analytics,2024-10-21,3,15
grupo-pena-analytics,2024-10-22,3,12
grupo-pena-analytics,2024-10-24,4,24
grupo-pena-analytics,2024-10-29,4,28
grupo-pena-analytics,2024-10-31,4,8
grupo-pena-analytics,2024-11-02,4,8
grupo-pena-analytics,2024-11-06,4,28
grupo-pena-analytics,2024-11-08,4,32
grupo-pena-analytics,2024-11-09,4,12
grupo-pena-analytics,2024-11-11,4,24
grupo-pena-analytics,2024-11-14,4,16
grupo-pena-analytics,2024-11-15,3,12
grupo-pena-analytics,2024-11-18,4,20
grupo-pena-analytics,2024-11-19,5,20
grupo-pena-analytics,2024-11-20,3,6
grupo-pena-analytics,2024-11-23,4,4
grupo-pena-analytics,2024-11-25,4,12
grupo-pena-analytics,2024-11-26,3,12
grupo-pena-analytics,2024-11-27,4,16
grupo-pena-analytics,2024-11-29,3,9
grupo-pena-analytics,2024-12-02,4,20
grupo-pena-analytics,2024-12-03,4,12
grupo-pena-analytics,2024-12-04,4,8
grupo-pena-analytics,2024-12-05,3,12
grupo-pena-analytics,2024-12-06,3,6
grupo-pena-analytics,2024-12-12,3,21
grupo-pena-analytics,2024-12-16,4,24
grupo-pena-analytics,2024-12-17,4,32
grupo-pena-analytics,2024-12-25,4,20
grupo-pena-analytics,2024-12-26,3,18
grupo-pena-analytics,2024-12-30,4,20
grupo-pena-analytics,2024-12-31,4,4
grupo-pena-analytics,2025-01-02,3,24
grupo-pena-analytics,2025-01-03,4,32
grupo-pena-analytics,2025-01-09,4,4
grupo-pena-analytics,2025-01-13,5,15
grupo-pena-analytics,2025-01-15,4,32
grupo-pena-analytics,2025-01-16,3,9
grupo-pena-analytics,2025-01-17,3,15
grupo-pena-analytics,2025-01-21,3,6
grupo-pena-analytics,2025-01-27,3,18
grupo-pena-analytics,2025-01-29,4,28
grupo-pena-analytics,2025-01-30,3,18
grupo-pena-analytics,2025-02-03,5,10
grupo-pena-analytics,2025-02-04,4,20
grupo-pena-analytics,2025-02-07,4,12
grupo-pena-analytics,2025-02-08,4,28
grupo-pena-analytics,2025-02-10,4,32
grupo-pena-analytics,2025-02-13,4,20
grupo-pena-analytics,2025-02-21,3,18
grupo-pena-analytics,2025-02-24,5,15
grupo-pena-analytics,2025-02-25,5,30
grupo-pena-analytics,2025-02-27,3,24
grupo-pena-analytics,2025-03-04,5,35
grupo-pena-analytics,2025-03-06,4,16
grupo-pena-analytics,2025-03-10,4,16
grupo-pena-analytics,2025-03-13,4,20
grupo-pena-analytics,2025-03-14,5,35
grupo-pena-analytics,2025-03-15,5,5
grupo-pena-analytics,2025-03-18,4,4
grupo-pena-analytics,2025-03-19,4,16
grupo-pena-analytics,2025-03-20,5,35
grupo-pena-analytics,2025-03-25,4,8
grupo-pena-analytics,2025-03-28,5,10
grupo-pena-analytics,2025-03-29,4,16
grupo-pena-analytics,2025-03-30,3,6
grupo-pena-analytics,2025-03-31,4,12
grupo-pena-analytics,2025-04-08,4,20
grupo-pena-analytics,2025-04-10,4,32
grupo-pena-analytics,2025-04-14,5,35
grupo-pena-analytics,2025-04-16,4,8
grupo-pena-analytics,2025-04-17,4,24
grupo-pena-analytics,2025-04-21,5,20
grupo-pena-analytics,2025-04-24,4,20
grupo-pena-analytics,2025-04-28,4,32
grupo-pena-analytics,2025-04-29,3,6
grupo-pena-analytics,2025-05-01,5,25
grupo-pena-analytics,2025-05-02,4,32
grupo-pena-analytics,2025-05-03,4,12
grupo-pena-analytics,2025-05-08,4,32
grupo-pena-analytics,2025-05-09,5,15
grupo-pena-analytics,2025-05-13,5,25
grupo-pena-analytics,2025-05-14,4,32
grupo-pena-analytics,2025-05-15,4,8
grupo-pena-analytics,2025-05-18,5,5
grupo-pena-analytics,2025-05-21,5,20
grupo-pena-analytics,2025-05-27,5,20
grupo-pena-analytics,2025-05-28,3,6
grupo-pena-analytics,2025-05-29,4,8
grupo-pena-analytics,2025-06-02,4,8
grupo-pena-analytics,2025-06-03,5,15
grupo-pena-analytics,2025-06-04,5,10
grupo-pena-analytics,2025-06-06,5,25
grupo-pena-analytics,2025-06-09,4,12
grupo-pena-analytics,2025-06-10,5,40
grupo-pena-analytics,2025-06-13,4,12
grupo-pena-analytics,2025-06-14,5,5
grupo-pena-analytics,2025-06-17,4,4
grupo-pena-analytics,2025-06-25,4,28
grupo-pena-analytics,2025-06-29,4,16
grupo-pena-analytics,2025-06-30,5,5
grupo-pena-analytics,2025-07-02,4,20
grupo-pena-analytics,2025-07-03,4,20
grupo-pena-analytics,2025-07-07,4,32
grupo-pena-analytics,2025-07-08,5,10
grupo-pena-analytics,2025-07-09,4,20
grupo-pena-analytics,2025-07-11,5,10
grupo-pena-analytics,2025-07-15,4,28
grupo-pena-analytics,2025-07-17,4,8
grupo-pena-analytics,2025-07-18,4,8
grupo-pena-analytics,2025-07-21,5,35
grupo-pena-analytics,2025-07-22,5,5
grupo-pena-analytics,2025-08-04,5,10
grupo-pena-analytics,2025-08-05,7,42
grupo-pena-analytics,2025-08-06,6,12
grupo-pena-analytics,2025-08-13,6,24
grupo-pena-analytics,2025-08-14,5,35
grupo-pena-analytics,2025-08-15,5,40
grupo-pena-analytics,2025-08-18,5,30
grupo-pena-analytics,2025-08-21,6,24
grupo-pena-analytics,2025-08-28,6,48
grupo-pena-analytics,2025-09-01,6,12
grupo-pena-analytics,2025-09-02,5,35
grupo-pena-analytics,2025-09-03,6,18
grupo-pena-analytics,2025-09-04,4,32
grupo-pena-analytics,2025-09-07,5,5
grupo-pena-analytics,2025-09-08,5,10
grupo-pena-analytics,2025-09-09,5,30
grupo-pena-analytics,2025-09-11,4,20
grupo-pena-analytics,2025-09-15,5,20
grupo-pena-analytics,2025-09-16,4,16
grupo-pena-analytics,2025-09-17,6,36
grupo-pena-analytics,2025-09-22,5,25
grupo-pena-analytics,2025-09-23,5,10
grupo-pena-analytics,2025-09-25,6,24
grupo-pena-analytics,2025-09-26,4,24
grupo-pena-analytics,2025-09-29,6,12
grupo-pena-analytics,2025-10-02,7,14
grupo-pena-analytics,2025-10-09,4,20
grupo-pena-analytics,2025-10-13,6,24
grupo-pena-analytics,2025-10-14,5,35
grupo-pena-analytics,2025-10-15,6,6
grupo-pena-analytics,2025-10-16,4,8
grupo-pena-analytics,2025-10-21,5,15
grupo-pena-analytics,2025-10-22,5,25
grupo-pena-analytics,2025-10-23,6,18
grupo-pena-analytics,2025-10-24,7,42
grupo-pena-analytics,2025-10-25,6,6
grupo-pena-analytics,2025-10-28,7,28
grupo-pena-analytics,2025-11-01,4,16
grupo-pena-analytics,2025-11-06,4,20
grupo-pena-analytics,2025-11-07,5,5
grupo-pena-analytics,2025-11-09,6,12
grupo-pena-analytics,2025-11-10,5,30
grupo-pena-analytics,2025-11-11,4,16
grupo-pena-analytics,2025-11-12,6,24
grupo-pena-analytics,2025-11-18,5,30
grupo-pena-analytics,2025-11-19,5,30
grupo-pena-analytics,2025-11-20,6,18
grupo-pena-analytics,2025-11-21,4,4
grupo-pena-analytics,2025-11-25,4,4
grupo-pena-analytics,2025-11-26,4,20
grupo-pena-analytics,2025-11-27,4,12
grupo-pena-analytics,2025-11-28,6,6
grupo-pena-analytics,2025-12-01,5,40
grupo-pena-analytics,2025-12-02,4,16
grupo-pena-analytics,2025-12-03,5,35
grupo-pena-analytics,2025-12-12,5,40
grupo-pena-analytics,2025-12-16,6,42
grupo-pena-analytics,2025-12-19,5,30
grupo-pena-analytics,2025-12-22,6,48
grupo-pena-analytics,2025-12-26,4,28
grupo-pena-analytics,2025-12-28,5,10
grupo-pena-analytics,2026-01-01,5,25
grupo-pena-analytics,2026-01-05,5,30
grupo-pena-analytics,2026-01-06,6,24
grupo-pena-analytics,2026-01-07,4,32
grupo-pena-analytics,2026-01-08,5,30
grupo-pena-analytics,2026-01-12,5,20
grupo-pena-analytics,2026-01-15,6,48
grupo-pena-analytics,2026-01-16,4,24
grupo-pena-analytics,2026-01-20,6,48
grupo-pena-analytics,2026-01-23,6,6
grupo-pena-analytics,2026-01-27,5,30
grupo-pena-analytics,2026-01-28,6,12
grupo-pena-analytics,2026-01-30,4,16
grupo-pena-analytics,2026-02-02,5,25
grupo-pena-analytics,2026-02-03,5,20
grupo-pena-analytics,2026-02-04,4,4
grupo-pena-analytics,2026-02-05,6,6
grupo-pena-analytics,2026-02-06,5,10
grupo-pena-analytics,2026-02-08,6,6
grupo-pena-analytics,2026-02-11,5,20
grupo-pena-analytics,2026-02-13,6,36
grupo-pena-analytics,2026-02-16,5,15
grupo-pena-analytics,2026-02-19,6,48
grupo-pena-analytics,2026-02-20,6,48
grupo-pena-analytics,2026-02-22,6,30
grupo-pena-analytics,2026-02-23,5,35
grupo-pena-analytics,2026-02-25,5,20
grupo-pena-analytics,2026-02-27,5,15
grupo-pena-analytics,2026-03-03,6,30
grupo-pena-analytics,2026-03-05,5,20
grupo-pena-analytics,2026-03-06,6,6
grupo-pena-analytics,2026-03-09,6,30
grupo-pena-analytics,2026-03-10,7,42
grupo-pena-analytics,2026-03-11,6,30
grupo-pena-analytics,2026-03-13,4,24
grupo-pena-analytics,2026-03-14,5,25
grupo-pena-analytics,2026-03-15,4,8
grupo-pena-analytics,2026-03-20,5,20
grupo-pena-analytics,2026-03-23,5,5
grupo-pena-analytics,2026-03-25,5,30
grupo-pena-analytics,2026-03-30,6,36
grupo-pena-analytics,2026-04-01,4,16
grupo-pena-analytics,2026-04-03,6,12
grupo-pena-analytics,2026-04-14,6,42
grupo-pena-analytics,2026-04-15,4,8
grupo-pena-analytics,2026-04-17,5,30
grupo-pena-analytics,2026-04-18,6,18
grupo-pena-analytics,2026-04-20,7,56
grupo-pena-analytics,2026-04-23,7,7
grupo-pena-analytics,2026-04-24,5,25
grupo-pena-analytics,2026-05-01,5,20
grupo-pena-analytics,2026-05-05,6,24
grupo-pena-analytics,2026-05-07,5,15
grupo-pena-analytics,2026-05-08,5,5
grupo-pena-analytics,2026-05-14,4,4
grupo-pena-analytics,2026-05-15,4,8
grupo-pena-analytics,2026-05-19,6,6
grupo-pena-analytics,2026-05-21,4,32
grupo-pena-analytics,2026-05-22,6,18
grupo-pena-analytics,2026-05-25,7,7
grupo-pena-analytics,2026-05-27,4,4
grupo-pena-analytics,2026-06-03,6,48
grupo-pena-analytics,2026-06-05,6,42
grupo-pena-analytics,2026-06-10,4,4
grupo-pena-analytics,2026-06-11,5,15
grupo-pena-analytics,2026-06-17,6,12
grupo-pena-analytics,2026-06-19,5,10
grupo-pena-analytics,2026-06-22,4,24
grupo-pena-analytics,2026-06-23,6,30
grupo-pena-analytics,2026-06-24,6,30
grupo-pena-analytics,2026-06-25,5,5
grupo-pena-analytics,2026-06-26,4,8
grupo-pena-analytics,2026-06-29,5,5
grupo-pena-analytics,2026-06-30,6,42
grupo-pena-analytics,2026-07-01,4,28
grupo-pena-analytics,2026-07-02,5,10
grupo-pena-analytics,2026-07-03,5,25
grupo-pena-analytics,2026-07-06,5,30
grupo-pena-analytics,2026-07-08,5,30
grupo-pena-analytics,2026-07-21,5,25
grupo-pena-analytics,2026-07-23,6,24
grupo-pena-analytics,2026-07-24,5,35
grupo-pena-analytics,2026-07-27,6,24
grupo-pena-analytics,2026-07-29,5,25
grupo-pena-analytics,2026-07-30,6,42
grupo-pena-analytics,2026-07-31,6,42
grupo-pena-analytics,2026-08-03,7,42
grupo-pena-analytics,2026-08-04,5,35
grupo-pena-analytics,2026-08-05,6,6
grupo-pena-analytics,2026-08-07,4,16
grupo-pena-analytics,2026-08-10,5,40
grupo-pena-analytics,2026-08-11,5,30
grupo-pena-analytics,2026-08-12,7,7
grupo-pena-analytics,2026-08-14,4,32
grupo-pena-analytics,2026-08-17,5,15
grupo-pena-analytics,2026-08-18,5,40
grupo-pena-analytics,2026-08-19,5,25
munoz-holdings-precision,2022-11-30,5,20
munoz-holdings-precision,2022-12-06,4,32
munoz-holdings-precision,2022-12-07,5,10
munoz-holdings-precision,2022-12-09,5,10
munoz-holdings-precision,2022-12-14,5,30
munoz-holdings-precision,2022-12-20,4,12
munoz-holdings-precision,2022-12-21,5,30
munoz-holdings-precision,2022-12-26,4,16
munoz-holdings-precision,2022-12-27,5,5
munoz-holdings-precision,2023-01-12,3,18
munoz-holdings-precision,2023-01-13,4,24
munoz-holdings-precision,2023-01-16,5,30
munoz-holdings-precision,2023-01-29,4,16
munoz-holdings-precision,2023-01-30,5,5
munoz-holdings-precision,2023-02-01,4,28
munoz-holdings-precision,2023-02-02,5,5
munoz-holdings-precision,2023-02-03,5,40
munoz-holdings-precision,2023-02-05,5,10
munoz-holdings-precision,2023-02-08,5,5
munoz-holdings-precision,2023-02-10,4,4
munoz-holdings-precision,2023-02-16,4,4
munoz-holdings-precision,2023-02-23,5,5
munoz-holdings-precision,2023-02-24,5,30
munoz-holdings-precision,2023-02-27,3,3
munoz-holdings-precision,2023-03-04,4,24
munoz-holdings-precision,2023-03-07,5,30
munoz-holdings-precision,2023-03-10,5,10
munoz-holdings-precision,2023-03-13,5,10
munoz-holdings-precision,2023-03-15,5,40
munoz-holdings-precision,2023-03-16,4,20
munoz-holdings-precision,2023-03-21,5,10
munoz-holdings-precision,2023-03-22,5,10
munoz-holdings-precision,2023-03-23,5,20
munoz-holdings-precision,2023-03-24,5,5
munoz-holdings-precision,2023-03-27,4,4
munoz-holdings-precision,2023-03-30,4,32
munoz-holdings-precision,2023-04-01,4,12
munoz-holdings-precision,2023-04-10,5,5
munoz-holdings-precision,2023-04-13,5,5
munoz-holdings-precision,2023-04-17,5,20
munoz-holdings-precision,2023-04-20,4,4
munoz-holdings-precision,2023-04-27,5,40
munoz-holdings-precision,2023-04-28,5,10
munoz-holdings-precision,2023-05-01,5,35
munoz-holdings-precision,2023-05-03,5,35
munoz-holdings-precision,2023-05-04,4,28
munoz-holdings-precision,2023-05-10,3,21
munoz-holdings-precision,2023-05-13,4,32
munoz-holdings-precision,2023-05-17,4,32
munoz-holdings-precision,2023-05-19,3,18
munoz-holdings-precision,2023-05-26,4,32
munoz-holdings-precision,2023-06-01,3,15
munoz-holdings-precision,2023-06-12,3,9
munoz-holdings-precision,2023-06-16,5,35
munoz-holdings-precision,2023-06-22,5,10
munoz-holdings-precision,2023-06-27,4,8
munoz-holdings-precision,2023-06-28,4,4
munoz-holdings-precision,2023-07-14,5,10
munoz-holdings-precision,2023-07-17,4,4
munoz-holdings-precision,2023-07-19,4,16
munoz-holdings-precision,2023-07-20,5,35
munoz-holdings-precision,2023-07-25,4,32
munoz-holdings-precision,2023-07-27,5,30
munoz-holdings-precision,2023-08-01,4,24
munoz-holdings-precision,2023-08-18,5,25
munoz-holdings-precision,2023-08-19,5,35
munoz-holdings-precision,2023-08-22,5,35
munoz-holdings-precision,2023-08-24,5,30
munoz-holdings-precision,2023-08-28,5,15
munoz-holdings-precision,2023-09-04,5,10
munoz-holdings-precision,2023-09-06,4,32
munoz-holdings-precision,2023-09-07,4,8
munoz-holdings-precision,2023-09-12,4,24
munoz-holdings-precision,2023-09-14,5,30
munoz-holdings-precision,2023-09-18,4,4
munoz-holdings-precision,2023-09-20,5,25
munoz-holdings-precision,2023-09-21,4,28
munoz-holdings-precision,2023-09-25,4,24
munoz-holdings-precision,2023-09-26,4,28
munoz-holdings-precision,2023-09-27,5,5
munoz-holdings-precision,2023-09-28,4,24
munoz-holdings-precision,2023-09-29,5,15
